District,Month,Total_Waste_Tons,PET_Tons,HDPE_Tons,PVC_Tons,LDPE_Tons,PP_Tons,PS_Tons
Coimbatore,2024-10,3935.84,983.96,590.38,393.58,787.17,787.17,393.58
Coimbatore,2024-11,4883.14,1220.78,732.47,488.31,976.63,976.63,488.31
Coimbatore,2024-12,5899.18,1474.79,884.88,589.92,1179.84,1179.84,589.92
Cuddalore,2018-01,2893.71,723.43,434.06,289.37,578.74,578.74,289.37
Cuddalore,2018-02,3117.56,779.39,467.63,311.76,623.51,623.51,311.76
Cuddalore,2018-03,2974.6,743.65,446.19,297.46,594.92,594.92,297.46
Cuddalore,2018-04,2236.02,559.0,335.4,223.6,447.2,447.2,223.6
Cuddalore,2018-05,3470.29,867.57,520.54,347.03,694.06,694.06,347.03
Cuddalore,2018-06,3500.79,875.2,525.12,350.08,700.16,700.16,350.08
Cuddalore,2018-07,2930.88,732.72,439.63,293.09,586.18,586.18,293.09
Cuddalore,2018-08,2464.02,616.01,369.6,246.4,492.8,492.8,246.4
Cuddalore,2018-09,3459.17,864.79,518.88,345.92,691.83,691.83,345.92
Cuddalore,2018-10,3602.7,900.67,540.4,360.27,720.54,720.54,360.27
Cuddalore,2018-11,3599.6,899.9,539.94,359.96,719.92,719.92,359.96
Cuddalore,2018-12,4312.85,1078.21,646.93,431.28,862.57,862.57,431.28
Cuddalore,2019-01,3015.57,753.89,452.33,301.56,603.11,603.11,301.56
Cuddalore,2019-02,2318.05,579.51,347.71,231.81,463.61,463.61,231.81
Cuddalore,2019-03,4007.42,1001.85,601.11,400.74,801.48,801.48,400.74
Cuddalore,2019-04,2867.08,716.77,430.06,286.71,573.42,573.42,286.71
Cuddalore,2019-05,2547.18,636.79,382.08,254.72,509.44,509.44,254.72
Cuddalore,2019-06,2051.6,512.9,307.74,205.16,410.32,410.32,205.16
Cuddalore,2019-07,3443.25,860.81,516.49,344.33,688.65,688.65,344.33
Cuddalore,2019-08,2443.22,610.8,366.48,244.32,488.64,488.64,244.32
Cuddalore,2019-09,3153.2,788.3,472.98,315.32,630.64,630.64,315.32
Cuddalore,2019-10,5236.44,1309.11,785.47,523.64,1047.29,1047.29,523.64
Cuddalore,2019-11,2883.96,720.99,432.59,288.4,576.79,576.79,288.4
Cuddalore,2019-12,3824.79,956.2,573.72,382.48,764.96,764.96,382.48
Cuddalore,2020-01,4369.24,1092.31,655.39,436.92,873.85,873.85,436.92
Cuddalore,2020-02,2947.98,737.0,442.2,294.8,589.6,589.6,294.8
Cuddalore,2020-03,3976.98,994.25,596.55,397.7,795.4,795.4,397.7
Cuddalore,2020-04,2748.58,687.14,412.29,274.86,549.72,549.72,274.86
Cuddalore,2020-05,3749.35,937.34,562.4,374.93,749.87,749.87,374.93
Cuddalore,2020-06,2815.03,703.76,422.25,281.5,563.01,563.01,281.5
Cuddalore,2020-07,3004.45,751.11,450.67,300.45,600.89,600.89,300.45
Cuddalore,2020-08,3880.95,970.24,582.14,388.1,776.19,776.19,388.1
Cuddalore,2020-09,3156.27,789.07,473.44,315.63,631.25,631.25,315.63
Cuddalore,2020-10,2744.28,686.07,411.64,274.43,548.86,548.86,274.43
Cuddalore,2020-11,2621.95,655.49,393.29,262.2,524.39,524.39,262.2
Cuddalore,2020-12,3870.8,967.7,580.62,387.08,774.16,774.16,387.08
Cuddalore,2021-01,2902.18,725.54,435.33,290.22,580.44,580.44,290.22
Cuddalore,2021-02,2561.47,640.37,384.22,256.15,512.29,512.29,256.15
Cuddalore,2021-03,4072.09,1018.02,610.81,407.21,814.42,814.42,407.21
Cuddalore,2021-04,3154.78,788.69,473.22,315.48,630.96,630.96,315.48
Cuddalore,2021-05,4426.9,1106.73,664.04,442.69,885.38,885.38,442.69
Cuddalore,2021-06,3650.92,912.73,547.64,365.09,730.18,730.18,365.09
Cuddalore,2021-07,2379.24,594.81,356.89,237.92,475.85,475.85,237.92
Cuddalore,2021-08,2348.31,587.08,352.25,234.83,469.66,469.66,234.83
Cuddalore,2021-09,3349.26,837.31,502.39,334.93,669.85,669.85,334.93
Cuddalore,2021-10,3177.62,794.41,476.64,317.76,635.52,635.52,317.76
Cuddalore,2021-11,2675.78,668.95,401.37,267.58,535.16,535.16,267.58
Cuddalore,2021-12,3123.78,780.95,468.57,312.38,624.76,624.76,312.38
Cuddalore,2022-01,3169.04,792.26,475.36,316.9,633.81,633.81,316.9
Cuddalore,2022-02,3037.67,759.42,455.65,303.77,607.53,607.53,303.77
Cuddalore,2022-03,3923.3,980.82,588.49,392.33,784.66,784.66,392.33
Cuddalore,2022-04,4068.25,1017.06,610.24,406.83,813.65,813.65,406.83
Cuddalore,2022-05,2485.18,621.29,372.78,248.52,497.04,497.04,248.52
Cuddalore,2022-06,3621.72,905.43,543.26,362.17,724.34,724.34,362.17
Cuddalore,2022-07,4061.47,1015.37,609.22,406.15,812.29,812.29,406.15
Cuddalore,2022-08,4015.64,1003.91,602.35,401.56,803.13,803.13,401.56
Cuddalore,2022-09,3540.5,885.12,531.07,354.05,708.1,708.1,354.05
Cuddalore,2022-10,3151.56,787.89,472.73,315.16,630.31,630.31,315.16
Cuddalore,2022-11,4813.25,1203.31,721.99,481.32,962.65,962.65,481.32
Cuddalore,2022-12,2459.19,614.8,368.88,245.92,491.84,491.84,245.92
Cuddalore,2023-01,2498.23,624.56,374.73,249.82,499.65,499.65,249.82
Cuddalore,2023-02,2185.71,546.43,327.86,218.57,437.14,437.14,218.57
Cuddalore,2023-03,4186.42,1046.61,627.96,418.64,837.28,837.28,418.64
Cuddalore,2023-04,3218.88,804.72,482.83,321.89,643.78,643.78,321.89
Cuddalore,2023-05,4187.17,1046.79,628.08,418.72,837.43,837.43,418.72
Cuddalore,2023-06,3946.21,986.55,591.93,394.62,789.24,789.24,394.62
Cuddalore,2023-07,3803.01,950.75,570.45,380.3,760.6,760.6,380.3
Cuddalore,2023-08,4645.95,1161.49,696.89,464.6,929.19,929.19,464.6
Cuddalore,2023-09,3598.56,899.64,539.78,359.86,719.71,719.71,359.86
Cuddalore,2023-10,3122.78,780.7,468.42,312.28,624.56,624.56,312.28
Cuddalore,2023-11,5300.9,1325.23,795.14,530.09,1060.18,1060.18,530.09
Cuddalore,2023-12,4328.76,1082.19,649.31,432.88,865.75,865.75,432.88
Cuddalore,2024-01,3925.89,981.47,588.88,392.59,785.18,785.18,392.59
Cuddalore,2024-02,3109.62,777.41,466.44,310.96,621.92,621.92,310.96
Cuddalore,2024-03,4164.8,1041.2,624.72,416.48,832.96,832.96,416.48
Cuddalore,2024-04,3558.86,889.72,533.83,355.89,711.77,711.77,355.89
Cuddalore,2024-05,4700.63,1175.16,705.1,470.06,940.13,940.13,470.06
Cuddalore,2024-06,2581.22,645.31,387.18,258.12,516.24,516.24,258.12
Cuddalore,2024-07,4080.91,1020.23,612.14,408.09,816.18,816.18,408.09
Cuddalore,2024-08,3015.6,753.9,452.34,301.56,603.12,603.12,301.56
Cuddalore,2024-09,2765.86,691.46,414.88,276.59,553.17,553.17,276.59
Cuddalore,2024-10,5108.54,1277.14,766.28,510.85,1021.71,1021.71,510.85
Cuddalore,2024-11,3166.13,791.53,474.92,316.61,633.23,633.23,316.61
Cuddalore,2024-12,3340.04,835.01,501.01,334.0,668.01,668.01,334.0
Dharmapuri,2018-01,1289.29,322.32,193.39,128.93,257.86,257.86,128.93
Dharmapuri,2018-02,2057.07,514.27,308.56,205.71,411.41,411.41,205.71
Dharmapuri,2018-03,2289.56,572.39,343.43,228.96,457.91,457.91,228.96
Dharmapuri,2018-04,1303.27,325.82,195.49,130.33,260.65,260.65,130.33
Dharmapuri,2018-05,2100.94,525.24,315.14,210.09,420.19,420.19,210.09
Dharmapuri,2018-06,1905.19,476.3,285.78,190.52,381.04,381.04,190.52
Dharmapuri,2018-07,1228.48,307.12,184.27,122.85,245.7,245.7,122.85
Dharmapuri,2018-08,2365.74,591.43,354.86,236.57,473.15,473.15,236.57
Dharmapuri,2018-09,1334.14,333.53,200.12,133.41,266.83,266.83,133.41
Dharmapuri,2018-10,2461.88,615.47,369.28,246.19,492.38,492.38,246.19
Dharmapuri,2018-11,2358.56,589.64,353.78,235.86,471.71,471.71,235.86
Dharmapuri,2018-12,2291.21,572.8,343.68,229.12,458.24,458.24,229.12
Dharmapuri,2019-01,1627.07,406.77,244.06,162.71,325.41,325.41,162.71
Dharmapuri,2019-02,1942.21,485.55,291.33,194.22,388.44,388.44,194.22
Dharmapuri,2019-03,2505.4,626.35,375.81,250.54,501.08,501.08,250.54
Dharmapuri,2019-04,1361.73,340.43,204.26,136.17,272.35,272.35,136.17
Dharmapuri,2019-05,2204.11,551.03,330.62,220.41,440.82,440.82,220.41
Dharmapuri,2019-06,1513.24,378.31,226.99,151.32,302.65,302.65,151.32
Dharmapuri,2019-07,1239.17,309.79,185.88,123.92,247.83,247.83,123.92
Dharmapuri,2019-08,1333.08,333.27,199.96,133.31,266.62,266.62,133.31
Dharmapuri,2019-09,2324.37,581.09,348.66,232.44,464.87,464.87,232.44
Dharmapuri,2019-10,2024.96,506.24,303.74,202.5,404.99,404.99,202.5
Dharmapuri,2019-11,2699.66,674.92,404.95,269.97,539.93,539.93,269.97
Dharmapuri,2019-12,1629.59,407.4,244.44,162.96,325.92,325.92,162.96
Dharmapuri,2020-01,1799.84,449.96,269.98,179.98,359.97,359.97,179.98
Dharmapuri,2020-02,2167.6,541.9,325.14,216.76,433.52,433.52,216.76
Dharmapuri,2020-03,2524.6,631.15,378.69,252.46,504.92,504.92,252.46
Dharmapuri,2020-04,1638.23,409.56,245.73,163.82,327.65,327.65,163.82
Dharmapuri,2020-05,1535.42,383.85,230.31,153.54,307.08,307.08,153.54
Dharmapuri,2020-06,1968.13,492.03,295.22,196.81,393.63,393.63,196.81
Dharmapuri,2020-07,1272.03,318.01,190.8,127.2,254.41,254.41,127.2
Dharmapuri,2020-08,1351.15,337.79,202.67,135.12,270.23,270.23,135.12
Dharmapuri,2020-09,2458.07,614.52,368.71,245.81,491.61,491.61,245.81
Dharmapuri,2020-10,2337.12,584.28,350.57,233.71,467.42,467.42,233.71
Dharmapuri,2020-11,2137.32,534.33,320.6,213.73,427.46,427.46,213.73
Dharmapuri,2020-12,2155.87,538.97,323.38,215.59,431.17,431.17,215.59
Dharmapuri,2021-01,2617.24,654.31,392.59,261.72,523.45,523.45,261.72
Dharmapuri,2021-02,1914.1,478.53,287.12,191.41,382.82,382.82,191.41
Dharmapuri,2021-03,2150.91,537.73,322.64,215.09,430.18,430.18,215.09
Dharmapuri,2021-04,1964.35,491.09,294.65,196.44,392.87,392.87,196.44
Dharmapuri,2021-05,1803.41,450.85,270.51,180.34,360.68,360.68,180.34
Dharmapuri,2021-06,1496.06,374.02,224.41,149.61,299.21,299.21,149.61
Dharmapuri,2021-07,1551.39,387.85,232.71,155.14,310.28,310.28,155.14
Dharmapuri,2021-08,2523.71,630.93,378.56,252.37,504.74,504.74,252.37
Dharmapuri,2021-09,2127.57,531.89,319.13,212.76,425.51,425.51,212.76
Dharmapuri,2021-10,1996.97,499.24,299.55,199.7,399.39,399.39,199.7
Dharmapuri,2021-11,2396.46,599.11,359.47,239.65,479.29,479.29,239.65
Dharmapuri,2021-12,2490.59,622.65,373.59,249.06,498.12,498.12,249.06
Dharmapuri,2022-01,1325.7,331.43,198.86,132.57,265.14,265.14,132.57
Dharmapuri,2022-02,1509.15,377.29,226.37,150.91,301.83,301.83,150.91
Dharmapuri,2022-03,1845.54,461.39,276.83,184.55,369.11,369.11,184.55
Dharmapuri,2022-04,2427.64,606.91,364.15,242.76,485.53,485.53,242.76
Dharmapuri,2022-05,2491.67,622.92,373.75,249.17,498.33,498.33,249.17
Dharmapuri,2022-06,1512.91,378.23,226.94,151.29,302.58,302.58,151.29
Dharmapuri,2022-07,1335.99,334.0,200.4,133.6,267.2,267.2,133.6
Dharmapuri,2022-08,2609.36,652.34,391.4,260.94,521.87,521.87,260.94
Dharmapuri,2022-09,1341.06,335.27,201.16,134.11,268.21,268.21,134.11
Dharmapuri,2022-10,2759.93,689.98,413.99,275.99,551.99,551.99,275.99
Dharmapuri,2022-11,2254.76,563.69,338.21,225.48,450.95,450.95,225.48
Dharmapuri,2022-12,2349.92,587.48,352.49,234.99,469.98,469.98,234.99
Dharmapuri,2023-01,2375.19,593.8,356.28,237.52,475.04,475.04,237.52
Dharmapuri,2023-02,1487.81,371.95,223.17,148.78,297.56,297.56,148.78
Dharmapuri,2023-03,1990.26,497.57,298.54,199.03,398.05,398.05,199.03
Dharmapuri,2023-04,1307.84,326.96,196.18,130.78,261.57,261.57,130.78
Dharmapuri,2023-05,2289.71,572.43,343.46,228.97,457.94,457.94,228.97
Dharmapuri,2023-06,2074.62,518.65,311.19,207.46,414.92,414.92,207.46
Dharmapuri,2023-07,2169.81,542.45,325.47,216.98,433.96,433.96,216.98
Dharmapuri,2023-08,1692.93,423.23,253.94,169.29,338.59,338.59,169.29
Dharmapuri,2023-09,2556.55,639.14,383.48,255.65,511.31,511.31,255.65
Dharmapuri,2023-10,1938.09,484.52,290.71,193.81,387.62,387.62,193.81
Dharmapuri,2023-11,2532.14,633.03,379.82,253.21,506.43,506.43,253.21
Dharmapuri,2023-12,2462.02,615.5,369.3,246.2,492.4,492.4,246.2
Dharmapuri,2024-01,2413.61,603.4,362.04,241.36,482.72,482.72,241.36
Dharmapuri,2024-02,2394.14,598.54,359.12,239.41,478.83,478.83,239.41
Dharmapuri,2024-03,2368.66,592.17,355.3,236.87,473.73,473.73,236.87
Dharmapuri,2024-04,2311.1,577.77,346.66,231.11,462.22,462.22,231.11
Dharmapuri,2024-05,2014.45,503.61,302.17,201.45,402.89,402.89,201.45
Dharmapuri,2024-06,1295.19,323.8,194.28,129.52,259.04,259.04,129.52
Dharmapuri,2024-07,2243.67,560.92,336.55,224.37,448.73,448.73,224.37
Dharmapuri,2024-08,2435.31,608.83,365.3,243.53,487.06,487.06,243.53
Dharmapuri,2024-09,1742.6,435.65,261.39,174.26,348.52,348.52,174.26
Dharmapuri,2024-10,2049.32,512.33,307.4,204.93,409.86,409.86,204.93
Dharmapuri,2024-11,1974.65,493.66,296.2,197.46,394.93,394.93,197.46
Dharmapuri,2024-12,1782.31,445.58,267.35,178.23,356.46,356.46,178.23
Dindigul,2018-01,2203.47,550.87,330.52,220.35,440.69,440.69,220.35
Dindigul,2018-02,1841.64,460.41,276.25,184.16,368.33,368.33,184.16
Dindigul,2018-03,2200.69,550.17,330.1,220.07,440.14,440.14,220.07
Dindigul,2018-04,1915.37,478.84,287.3,191.54,383.07,383.07,191.54
Dindigul,2018-05,3129.04,782.26,469.36,312.9,625.81,625.81,312.9
Dindigul,2018-06,1612.5,403.13,241.88,161.25,322.5,322.5,161.25
Dindigul,2018-07,2266.74,566.68,340.01,226.67,453.35,453.35,226.67
Dindigul,2018-08,3612.88,903.22,541.93,361.29,722.58,722.58,361.29
Dindigul,2018-09,2777.48,694.37,416.62,277.75,555.5,555.5,277.75
Dindigul,2018-10,3606.65,901.66,541.0,360.67,721.33,721.33,360.67
Dindigul,2018-11,2121.18,530.29,318.18,212.12,424.24,424.24,212.12
Dindigul,2018-12,2336.36,584.09,350.45,233.64,467.27,467.27,233.64
Dindigul,2019-01,3118.13,779.53,467.72,311.81,623.63,623.63,311.81
Dindigul,2019-02,1975.2,493.8,296.28,197.52,395.04,395.04,197.52
Dindigul,2019-03,2837.44,709.36,425.62,283.74,567.49,567.49,283.74
Dindigul,2019-04,2864.31,716.08,429.65,286.43,572.86,572.86,286.43
Dindigul,2019-05,2255.81,563.95,338.37,225.58,451.16,451.16,225.58
Dindigul,2019-06,3053.99,763.5,458.1,305.4,610.8,610.8,305.4
Dindigul,2019-07,2315.35,578.84,347.3,231.53,463.07,463.07,231.53
Dindigul,2019-08,3459.62,864.9,518.94,345.96,691.92,691.92,345.96
Dindigul,2019-09,3484.36,871.09,522.65,348.44,696.87,696.87,348.44
Dindigul,2019-10,4384.63,1096.16,657.69,438.46,876.93,876.93,438.46
Dindigul,2019-11,2486.03,621.51,372.9,248.6,497.21,497.21,248.6
Dindigul,2019-12,3083.27,770.82,462.49,308.33,616.65,616.65,308.33
Dindigul,2020-01,2718.02,679.51,407.7,271.8,543.6,543.6,271.8
Dindigul,2020-02,1961.93,490.48,294.29,196.19,392.39,392.39,196.19
Dindigul,2020-03,3030.92,757.73,454.64,303.09,606.18,606.18,303.09
Dindigul,2020-04,2445.86,611.47,366.88,244.59,489.17,489.17,244.59
Dindigul,2020-05,2679.5,669.87,401.92,267.95,535.9,535.9,267.95
Dindigul,2020-06,1965.41,491.35,294.81,196.54,393.08,393.08,196.54
Dindigul,2020-07,1772.36,443.09,265.85,177.24,354.47,354.47,177.24
Dindigul,2020-08,3228.45,807.11,484.27,322.85,645.69,645.69,322.85
Dindigul,2020-09,2886.92,721.73,433.04,288.69,577.38,577.38,288.69
Dindigul,2020-10,4413.38,1103.34,662.01,441.34,882.68,882.68,441.34
Dindigul,2020-11,3068.25,767.06,460.24,306.82,613.65,613.65,306.82
Dindigul,2020-12,3173.76,793.44,476.06,317.38,634.75,634.75,317.38
Dindigul,2021-01,2912.46,728.11,436.87,291.25,582.49,582.49,291.25
Dindigul,2021-02,1775.36,443.84,266.3,177.54,355.07,355.07,177.54
Dindigul,2021-03,2677.57,669.39,401.64,267.76,535.51,535.51,267.76
Dindigul,2021-04,3224.52,806.13,483.68,322.45,644.9,644.9,322.45
Dindigul,2021-05,2063.88,515.97,309.58,206.39,412.78,412.78,206.39
Dindigul,2021-06,1835.77,458.94,275.37,183.58,367.15,367.15,183.58
Dindigul,2021-07,2427.76,606.94,364.16,242.78,485.55,485.55,242.78
Dindigul,2021-08,3388.36,847.09,508.25,338.84,677.67,677.67,338.84
Dindigul,2021-09,2829.9,707.47,424.48,282.99,565.98,565.98,282.99
Dindigul,2021-10,3905.71,976.43,585.86,390.57,781.14,781.14,390.57
Dindigul,2021-11,4040.33,1010.08,606.05,404.03,808.07,808.07,404.03
Dindigul,2021-12,3375.56,843.89,506.33,337.56,675.11,675.11,337.56
Dindigul,2022-01,2450.22,612.55,367.53,245.02,490.04,490.04,245.02
Dindigul,2022-02,2956.87,739.22,443.53,295.69,591.37,591.37,295.69
Dindigul,2022-03,3304.28,826.07,495.64,330.43,660.86,660.86,330.43
Dindigul,2022-04,2997.66,749.42,449.65,299.77,599.53,599.53,299.77
Dindigul,2022-05,2465.3,616.33,369.8,246.53,493.06,493.06,246.53
Dindigul,2022-06,3207.38,801.85,481.11,320.74,641.48,641.48,320.74
Dindigul,2022-07,2571.39,642.85,385.71,257.14,514.28,514.28,257.14
Dindigul,2022-08,2045.78,511.45,306.87,204.58,409.16,409.16,204.58
Dindigul,2022-09,3385.79,846.45,507.87,338.58,677.16,677.16,338.58
Dindigul,2022-10,2334.02,583.5,350.1,233.4,466.8,466.8,233.4
Dindigul,2022-11,3332.01,833.0,499.8,333.2,666.4,666.4,333.2
Dindigul,2022-12,3293.4,823.35,494.01,329.34,658.68,658.68,329.34
Dindigul,2023-01,3344.42,836.1,501.66,334.44,668.88,668.88,334.44
Dindigul,2023-02,2419.72,604.93,362.96,241.97,483.94,483.94,241.97
Dindigul,2023-03,3424.28,856.07,513.64,342.43,684.86,684.86,342.43
Dindigul,2023-04,3619.35,904.84,542.9,361.93,723.87,723.87,361.93
Dindigul,2023-05,2082.93,520.73,312.44,208.29,416.59,416.59,208.29
Dindigul,2023-06,3180.17,795.04,477.03,318.02,636.03,636.03,318.02
Dindigul,2023-07,2769.11,692.28,415.37,276.91,553.82,553.82,276.91
Dindigul,2023-08,2015.44,503.86,302.32,201.54,403.09,403.09,201.54
Dindigul,2023-09,3666.87,916.72,550.03,366.69,733.37,733.37,366.69
Dindigul,2023-10,3592.63,898.16,538.89,359.26,718.53,718.53,359.26
Dindigul,2023-11,3298.45,824.61,494.77,329.85,659.69,659.69,329.85
Dindigul,2023-12,3631.0,907.75,544.65,363.1,726.2,726.2,363.1
Dindigul,2024-01,2911.56,727.89,436.73,291.16,582.31,582.31,291.16
Dindigul,2024-02,2406.14,601.54,360.92,240.61,481.23,481.23,240.61
Dindigul,2024-03,2640.52,660.13,396.08,264.05,528.1,528.1,264.05
Dindigul,2024-04,2002.88,500.72,300.43,200.29,400.58,400.58,200.29
Dindigul,2024-05,2762.73,690.68,414.41,276.27,552.55,552.55,276.27
Dindigul,2024-06,2877.82,719.46,431.67,287.78,575.56,575.56,287.78
Dindigul,2024-07,2470.17,617.54,370.53,247.02,494.03,494.03,247.02
Dindigul,2024-08,2023.07,505.77,303.46,202.31,404.61,404.61,202.31
Dindigul,2024-09,3362.81,840.7,504.42,336.28,672.56,672.56,336.28
Dindigul,2024-10,2773.65,693.41,416.05,277.37,554.73,554.73,277.37
Dindigul,2024-11,3737.51,934.38,560.63,373.75,747.5,747.5,373.75
Dindigul,2024-12,2788.63,697.16,418.29,278.86,557.73,557.73,278.86
Erode,2018-01,2755.0,688.75,413.25,275.5,551.0,551.0,275.5
Erode,2018-02,3336.12,834.03,500.42,333.61,667.22,667.22,333.61
Erode,2018-03,2258.01,564.5,338.7,225.8,451.6,451.6,225.8
Erode,2018-04,3604.74,901.18,540.71,360.47,720.95,720.95,360.47
Erode,2018-05,3168.56,792.14,475.28,316.86,633.71,633.71,316.86
Erode,2018-06,2882.21,720.55,432.33,288.22,576.44,576.44,288.22
Erode,2018-07,1762.6,440.65,264.39,176.26,352.52,352.52,176.26
Erode,2018-08,2677.57,669.39,401.64,267.76,535.51,535.51,267.76
Erode,2018-09,2939.83,734.96,440.97,293.98,587.97,587.97,293.98
Erode,2018-10,2840.55,710.14,426.08,284.05,568.11,568.11,284.05
Erode,2018-11,3595.95,898.99,539.39,359.6,719.19,719.19,359.6
Erode,2018-12,2523.52,630.88,378.53,252.35,504.7,504.7,252.35
Erode,2019-01,2775.77,693.94,416.37,277.58,555.15,555.15,277.58
Erode,2019-02,1946.9,486.73,292.04,194.69,389.38,389.38,194.69
Erode,2019-03,2591.64,647.91,388.75,259.16,518.33,518.33,259.16
Erode,2019-04,3753.74,938.44,563.06,375.37,750.75,750.75,375.37
Erode,2019-05,3159.67,789.92,473.95,315.97,631.93,631.93,315.97
Erode,2019-06,2858.66,714.66,428.8,285.87,571.73,571.73,285.87
Erode,2019-07,3370.75,842.69,505.61,337.08,674.15,674.15,337.08
Erode,2019-08,3753.69,938.42,563.05,375.37,750.74,750.74,375.37
Erode,2019-09,2509.29,627.32,376.39,250.93,501.86,501.86,250.93
Erode,2019-10,2654.71,663.68,398.21,265.47,530.94,530.94,265.47
Erode,2019-11,2979.15,744.79,446.87,297.91,595.83,595.83,297.91
Erode,2019-12,3421.59,855.4,513.24,342.16,684.32,684.32,342.16
Erode,2020-01,3882.36,970.59,582.35,388.24,776.47,776.47,388.24
Erode,2020-02,2907.94,726.98,436.19,290.79,581.59,581.59,290.79
Erode,2020-03,2918.93,729.73,437.84,291.89,583.79,583.79,291.89
Erode,2020-04,3565.43,891.36,534.81,356.54,713.09,713.09,356.54
Erode,2020-05,2270.13,567.53,340.52,227.01,454.03,454.03,227.01
Erode,2020-06,3065.43,766.36,459.81,306.54,613.09,613.09,306.54
Erode,2020-07,3271.25,817.81,490.69,327.13,654.25,654.25,327.13
Erode,2020-08,2581.06,645.26,387.16,258.11,516.21,516.21,258.11
Erode,2020-09,2832.75,708.19,424.91,283.27,566.55,566.55,283.27
Erode,2020-10,2846.64,711.66,427.0,284.66,569.33,569.33,284.66
Erode,2020-11,2417.82,604.46,362.67,241.78,483.56,483.56,241.78
Erode,2020-12,3272.84,818.21,490.93,327.28,654.57,654.57,327.28
Erode,2021-01,3271.09,817.77,490.66,327.11,654.22,654.22,327.11
Erode,2021-02,1999.15,499.79,299.87,199.92,399.83,399.83,199.92
Erode,2021-03,3096.56,774.14,464.48,309.66,619.31,619.31,309.66
Erode,2021-04,2501.13,625.28,375.17,250.11,500.23,500.23,250.11
Erode,2021-05,3162.3,790.57,474.34,316.23,632.46,632.46,316.23
Erode,2021-06,2851.9,712.98,427.79,285.19,570.38,570.38,285.19
Erode,2021-07,1982.34,495.59,297.35,198.23,396.47,396.47,198.23
Erode,2021-08,2263.86,565.96,339.58,226.39,452.77,452.77,226.39
Erode,2021-09,2416.14,604.04,362.42,241.61,483.23,483.23,241.61
Erode,2021-10,3113.14,778.28,466.97,311.31,622.63,622.63,311.31
Erode,2021-11,2782.79,695.7,417.42,278.28,556.56,556.56,278.28
Erode,2021-12,3860.05,965.01,579.01,386.0,772.01,772.01,386.0
Erode,2022-01,3339.34,834.84,500.9,333.93,667.87,667.87,333.93
Erode,2022-02,1864.74,466.18,279.71,186.47,372.95,372.95,186.47
Erode,2022-03,2579.5,644.87,386.92,257.95,515.9,515.9,257.95
Erode,2022-04,3434.42,858.61,515.16,343.44,686.88,686.88,343.44
Erode,2022-05,2960.65,740.16,444.1,296.07,592.13,592.13,296.07
Erode,2022-06,3330.52,832.63,499.58,333.05,666.1,666.1,333.05
Erode,2022-07,3403.12,850.78,510.47,340.31,680.62,680.62,340.31
Erode,2022-08,3671.97,917.99,550.8,367.2,734.39,734.39,367.2
Erode,2022-09,2625.67,656.42,393.85,262.57,525.13,525.13,262.57
Erode,2022-10,4784.7,1196.17,717.7,478.47,956.94,956.94,478.47
Erode,2022-11,2877.99,719.5,431.7,287.8,575.6,575.6,287.8
Erode,2022-12,3802.83,950.71,570.42,380.28,760.57,760.57,380.28
Erode,2023-01,2703.64,675.91,405.55,270.36,540.73,540.73,270.36
Erode,2023-02,3179.71,794.93,476.96,317.97,635.94,635.94,317.97
Erode,2023-03,3566.35,891.59,534.95,356.64,713.27,713.27,356.64
Erode,2023-04,2385.35,596.34,357.8,238.54,477.07,477.07,238.54
Erode,2023-05,3784.37,946.09,567.66,378.44,756.87,756.87,378.44
Erode,2023-06,3149.18,787.29,472.38,314.92,629.84,629.84,314.92
Erode,2023-07,3646.5,911.62,546.97,364.65,729.3,729.3,364.65
Erode,2023-08,3811.1,952.77,571.66,381.11,762.22,762.22,381.11
Erode,2023-09,2822.83,705.71,423.42,282.28,564.57,564.57,282.28
